record_id,Ministry/Department of Justice,National Government,Provincial/State Government,New Task Force,Municipal Government,Other,Police,Ministry/Department of Foreign Affairs,Military,Ministry/Department of Health
R_1MPPX9JBieEejYrCu,False,True,False,False,False,False,False,False,False,True
R_1MPPX9JBieEejYrDp,False,True,False,False,False,False,False,False,False,True
R_1MPPX9JBieEejYrBf,False,True,False,False,False,False,False,False,False,True
R_26lJtzvM4qvnwtgBv,False,True,False,False,False,False,False,False,False,False
R_1FbIkPOw42gQbzPEf,False,True,False,False,False,False,False,False,False,False
R_3kcCWbMwLrUUDTRAe,False,True,False,False,False,False,False,False,False,False
R_ThWYeEPAVxEV0YhNA,False,True,False,False,False,False,True,False,False,False
R_prrV56bua04jso9NA,False,True,False,False,False,False,False,False,False,True
R_RUNyWGR67hqOkqBNA,False,False,False,False,False,True,False,False,False,False
R_2PARO1tv5ICxaoUAq,False,True,False,False,False,False,False,False,False,False
R_24i38uHEy8D1DhlAq,False,False,False,False,False,False,False,False,False,True
R_ROI78eO6cSn3cM9NA,False,True,False,False,False,False,False,False,False,True
R_1ffQX1nwmdhREH6Cc,False,True,False,False,False,False,True,False,False,True
R_pAF8fh1smu93U1rNA,False,True,False,False,False,False,False,False,False,True
R_DesCCaHPiZnnXuFNA,False,True,False,False,False,False,False,False,False,True
R_3PKMEjdYOjlYC2fNA,False,True,False,False,False,False,False,False,False,False
R_2ab5ftIbpinzdRjNA,False,True,False,False,False,False,False,False,False,True
R_3I4X53mXj7FAV9nNA,False,True,False,False,False,False,False,False,True,False
R_1kNZQZ3kORymfHfNA,False,True,False,False,False,False,False,False,False,False
R_23gHWIFXejnkQJ9NA,False,True,False,False,False,False,False,False,False,False
R_3njYHuZ1q7LpFTaNA,False,True,False,False,False,False,True,False,True,False
R_30nRlsQ6xbftc3iNA,False,True,False,False,False,False,False,False,False,False
R_STt8gWiwZQ4bLFvCt,False,True,False,False,False,True,False,False,False,False
R_STt8gWiwZQ4bLFvCu,False,True,False,False,False,True,False,False,False,False
R_STt8gWiwZQ4bLFvDp,False,True,False,False,False,True,False,False,False,False
R_STt8gWiwZQ4bLFvBf,False,True,False,False,False,True,False,False,False,False
R_YS9JWbpbue0VHu9NA,False,True,False,False,False,False,False,False,False,False
R_D8fDJ6JlzrwtKjDDu,False,True,False,False,False,False,False,False,False,False
R_Y4CzK2oOiDuKCw9NA,False,True,False,False,False,False,False,False,False,False
R_UxXhbCenzEdc82BNA,False,False,False,False,True,False,False,False,False,False
R_27Eek3ZkDrS26LhCc,False,True,False,False,False,False,True,False,False,False
R_2rC0eaB7xNC72uQEj,False,True,False,False,False,True,False,False,False,False
R_Y5fPnI5oUDRXz5nCj,False,True,False,False,False,False,False,False,False,False
R_1ItIorMoXwItgRhNA,False,True,False,False,False,False,False,False,False,False
R_1pyAwDB9nJaQd7RCt,False,True,False,False,False,True,False,False,False,False
R_1pyAwDB9nJaQd7RCu,False,True,False,False,False,True,False,False,False,False
R_1pyAwDB9nJaQd7RDp,False,True,False,False,False,True,False,False,False,False
R_1pyAwDB9nJaQd7RBf,False,True,False,False,False,True,False,False,False,False
R_31cMxoDBYTWGeNsCj,False,True,False,False,False,False,False,False,False,False
R_3fMLWUzc5440eFOCk,False,True,False,False,False,True,False,False,False,False
R_28BWyLtqZ3XTIN7Di,False,True,False,False,False,False,False,False,False,False
R_1LuGrIFUYEIAIjMCj,False,True,False,False,False,False,False,False,False,False
R_82rDDkjhj87JNGVAv,False,False,False,False,False,True,True,False,False,False
R_2uxlbxzeElmRsLwNA,False,True,False,False,False,False,False,False,False,False
R_3Oic1pOgZXBmte4NA,False,False,False,False,False,True,True,False,False,False
R_0k5JBZ8HLraybV7Am,False,True,False,False,False,True,False,False,False,False
R_RCe60JHlMx6KOytBh,False,True,False,False,False,False,False,False,False,False
R_2aOUUxzlYYf4aoRNA,False,True,False,False,False,True,False,False,False,False
R_1doB8itQ9OONeVGBh,False,True,False,False,False,False,False,False,False,False
R_3qVzjEDB1faijovBh,False,True,False,False,False,False,False,False,False,False
R_BDEAgBlVqcsmxP3Av,False,True,False,False,False,False,False,False,False,False
R_3RyJq66tFQ22hPENA,False,False,True,False,True,False,True,False,False,False
R_0Hw7p6QwHAK4yNbNA,False,False,True,False,True,False,True,False,False,False
R_2YKPyRPcsx7aULLDi,False,False,True,False,True,False,False,False,False,False
R_2YKPyRPcsx7aULLCj,False,False,True,False,True,False,False,False,False,False
R_3qjTFheiK9WjnF1Co,False,False,True,False,False,False,False,False,False,False
R_2CqczeyclXHSZTWCr,True,False,True,False,True,False,True,False,False,False
R_2ypVzovR7Y6aP1HCr,True,False,True,False,True,False,True,False,False,False
R_2CqqOyqh04vFtK8Am,False,False,True,False,True,False,True,False,False,False
R_1dGlESA5fZLIgHzAm,False,False,True,False,True,False,True,False,False,False
R_OoDiToaIyKLaaEVCo,False,False,True,False,False,False,False,False,False,False
R_vGIFfJj4UywZ7qNAm,False,False,True,False,False,False,True,False,False,False
R_3JqNQWmfPsNwIjBDo,False,False,True,False,True,False,True,False,False,False
R_3JqNQWmfPsNwIjBDi,False,False,True,False,True,False,True,False,False,False
R_3JqNQWmfPsNwIjBDr,False,False,True,False,True,False,True,False,False,False
R_3JqNQWmfPsNwIjBBw,False,False,True,False,True,False,True,False,False,False
R_10CrmXDwVp87PgQNA,False,False,True,False,False,False,False,False,False,False
R_2CcPS1wmkAQ6ZtxNA,False,False,True,False,False,False,False,False,False,False
R_PI0olwXE3Inrt0BNA,False,False,True,False,False,False,False,False,False,False
R_1Lkhalex3fthpmGNA,False,False,True,False,False,False,True,False,False,True
R_tG1lfZMrAGMHFZvDo,False,False,True,False,False,False,False,False,False,True
R_tG1lfZMrAGMHFZvDi,False,False,True,False,False,False,False,False,False,True
R_tG1lfZMrAGMHFZvDr,False,False,True,False,False,False,False,False,False,True
R_tG1lfZMrAGMHFZvBw,False,False,True,False,False,False,False,False,False,True
R_tG1lfZMrAGMHFZvCo,False,False,True,False,False,False,False,False,False,True
R_tG1lfZMrAGMHFZvCj,False,False,True,False,False,False,False,False,False,True
R_1DqbWgqjGKvrsF5NA,False,False,False,False,True,False,True,False,False,False
R_1EiKUes63d0y48eNA,False,False,True,False,False,False,True,False,False,True
R_2xXYD10XorUhHtPNA,False,False,False,False,True,False,True,False,False,False
R_ODxnwaTKzJliMApDi,False,False,True,False,True,False,False,False,False,False
R_ODxnwaTKzJliMApCj,False,False,True,False,True,False,False,False,False,False
R_1Leq4ZNGplQgtDiCo,False,False,True,False,False,False,False,False,False,False
R_ukXL7lXoQtWWXuhCy,False,False,True,False,False,False,False,False,False,False
R_yyBQBDwlfgtFQfTDu,False,False,True,False,False,False,False,False,False,True
R_yyBQBDwlfgtFQfTCe,False,False,True,False,False,False,False,False,False,True
R_u4vpvx86gr3DJ0BNA,False,False,True,False,True,False,False,False,False,False
R_30pmdbolbmvJzqBDq,False,False,True,False,True,False,True,False,False,False
R_2S8nHOOQTB7nk7QCr,True,False,True,False,True,False,True,False,False,False
R_21vp1e3QNWZvyd4Az,False,False,True,False,False,False,False,False,False,False
R_2uNYXgTY0YG5ZQ6NA,False,False,True,False,False,False,False,False,False,False
R_2mGNwtilSgjGeGJAg,False,False,True,False,False,False,False,False,False,False
R_2CZVXFIA9CgpnciEb,False,True,False,False,False,False,False,False,False,True
R_2CZVXFIA9CgpnciBg,False,True,False,False,False,False,False,False,False,True
R_2CZVXFIA9CgpnciDu,False,True,False,False,False,False,False,False,False,True
R_2CZVXFIA9CgpnciEa,False,True,False,False,False,False,False,False,False,True
R_2CZVXFIA9CgpnciAr,False,True,False,False,False,False,False,False,False,True
R_2CZVXFIA9CgpnciBy,False,True,False,False,False,False,False,False,False,True
R_2CZVXFIA9CgpnciBe,False,True,False,False,False,False,False,False,False,True
R_9pm24G6AzmnsdfbNA,False,False,True,False,False,False,False,False,False,False
R_1l3vM2frHPxjEoRNA,False,False,True,False,False,False,False,False,False,False
R_1IyrkjamsU2P8AOBe,False,False,False,False,False,False,False,False,False,True
R_1n8GKcMtvopwP6DNA,False,False,True,False,False,False,False,False,False,False
R_SVLf2oclTzQf62RNA,False,False,True,False,False,False,False,False,False,False
R_DMZYh2RpTn1rgHLCx,True,True,False,False,False,False,False,False,False,False
R_DMZYh2RpTn1rgHLDe,True,True,False,False,False,False,False,False,False,False
R_31QIxm7Ets0l6FSCx,True,True,False,False,False,False,False,False,False,False
R_31QIxm7Ets0l6FSDe,True,True,False,False,False,False,False,False,False,False
R_1H1Svmw271tCHcSCx,True,True,False,False,False,False,False,False,False,False
R_1H1Svmw271tCHcSDe,True,True,False,False,False,False,False,False,False,False
R_1OCaeR1Pq8cIUOdNA,False,False,True,False,False,False,False,False,False,False
R_2fjkpg82G568yx4Aw,False,False,True,False,False,False,True,False,False,True
R_2Cx4BmGSe9qp7WGNA,False,False,False,False,True,True,False,False,False,False
R_3hgRQC5VfurdIxwCt,False,False,True,False,True,True,False,False,False,False
R_3hgRQC5VfurdIxwCu,False,False,True,False,True,True,False,False,False,False
R_3hgRQC5VfurdIxwDp,False,False,True,False,True,True,False,False,False,False
R_1CvvrKVWBj2rqmWNA,False,False,False,False,True,True,False,False,False,False
R_3MmP58pkS4NncSMCt,False,False,True,False,False,True,False,False,False,False
R_3MmP58pkS4NncSMCu,False,False,True,False,False,True,False,False,False,False
R_3MmP58pkS4NncSMDp,False,False,True,False,False,True,False,False,False,False
R_3M5aS8upLMwtRfLCt,False,False,False,False,True,True,False,False,False,False
R_3M5aS8upLMwtRfLCu,False,False,False,False,True,True,False,False,False,False
R_3M5aS8upLMwtRfLDp,False,False,False,False,True,True,False,False,False,False
R_1oFSoCR29YlQ1eWDr,False,False,True,True,True,False,True,False,False,False
R_2dfOQQbAzPfLEDbNA,False,False,True,False,False,False,False,False,False,False
R_POpwQFDI6qjSw93Bg,False,True,False,False,False,False,False,False,False,True
R_3NWpiqdxwXNhwVsAh,False,False,True,True,True,False,True,False,False,False
R_3NWpiqdxwXNhwVsAa,False,False,True,True,True,False,True,False,False,False
R_3NWpiqdxwXNhwVsCj,False,False,True,True,True,False,True,False,False,False
R_DCWFRjKoRMvAZCVNA,False,True,True,False,True,False,False,False,False,True
R_1gMUecbyHTvL6U5NA,False,True,False,False,False,True,False,False,False,True
R_3k7zHSAeXH5BY7lDo,False,False,False,False,False,True,False,False,False,False
R_3k7zHSAeXH5BY7lDi,False,False,False,False,False,True,False,False,False,False
R_3k7zHSAeXH5BY7lDr,False,False,False,False,False,True,False,False,False,False
R_3k7zHSAeXH5BY7lBw,False,False,False,False,False,True,False,False,False,False
R_3k7zHSAeXH5BY7lCo,False,False,False,False,False,True,False,False,False,False
R_Brd1rqH7t9tR3LXNA,False,False,True,False,False,False,False,False,False,False
R_271A43ftRwOYGvlDi,False,True,False,False,False,False,False,False,False,False
R_2XjrMIIF1bZo9zxNA,False,True,False,False,False,False,False,False,False,False
R_3rI14FyGEqfWa2LDq,False,True,True,False,False,False,False,False,True,True
R_3rI14FyGEqfWa2LAy,False,True,True,False,False,False,False,False,True,True
R_1GPRMO0NsAzpiG0Ce,False,False,True,False,True,True,False,False,False,False
R_3G9Xf1vDT77zj2HNA,False,False,True,False,False,False,False,False,False,False
R_2tA9lcpqYoaxhJaAy,False,True,False,False,False,False,False,False,False,False
R_3EF5wbsM4HjSThlDw,False,True,False,False,False,False,False,False,False,False
R_3ix9bvTGElYoqjMDo,False,True,True,False,True,True,True,False,False,False
R_3ix9bvTGElYoqjMDi,False,True,True,False,True,True,True,False,False,False
R_3ix9bvTGElYoqjMDr,False,True,True,False,True,True,True,False,False,False
R_3ix9bvTGElYoqjMBw,False,True,True,False,True,True,True,False,False,False
R_3GxJpOVh6dUskDaCj,False,False,True,False,False,False,False,False,False,False
R_31HKtVYdh74JI0KDi,False,True,True,False,True,False,True,False,True,True
R_31HKtVYdh74JI0KCo,False,True,True,False,True,False,True,False,True,True
R_31HKtVYdh74JI0KCj,False,True,True,False,True,False,True,False,True,True
R_skfZVpm2Del7kxbDi,False,True,True,False,True,False,True,False,True,True
R_skfZVpm2Del7kxbCo,False,True,True,False,True,False,True,False,True,True
R_skfZVpm2Del7kxbCj,False,True,True,False,True,False,True,False,True,True
R_5atfeKgFGvllDW1NA,False,True,True,False,True,False,True,False,True,True
R_2cBmmXtVRFeLfF5Bd,False,True,True,False,True,False,True,False,True,True
R_2cBmmXtVRFeLfF5Ba,False,True,True,False,True,False,True,False,True,True
R_2cBmmXtVRFeLfF5Dz,False,True,True,False,True,False,True,False,True,True
R_NXBBOkAx0mGKWYhNA,False,False,False,False,False,False,False,False,False,True
R_3hbUBIiBjy4AollNA,False,True,False,False,False,False,False,False,False,False
R_12LuzWM2dybcQ1zNA,False,False,False,False,False,False,False,False,True,False
R_1GV4Kd1pj6vYfKlNA,False,False,False,False,False,False,False,False,True,False
R_1LScr940VCQicqQEa,False,False,False,False,False,False,False,False,False,True
R_1LScr940VCQicqQEc,False,False,False,False,False,False,False,False,False,True
R_1IoQfuxqXKo7Ib0Bg,False,True,False,False,False,False,False,False,False,True
R_1IoQfuxqXKo7Ib0Da,False,True,False,False,False,False,False,False,False,True
R_1BYgfAOkPlOeM6aDq,False,True,False,False,False,False,False,False,False,False
R_3fpHGt3Yf0T6SU1NA,False,True,False,False,False,False,False,False,False,True
R_2Vfk01WK0fjFEgiNA,False,True,False,False,False,False,False,False,False,False
R_3P75x7iUG6IrbcgNA,False,True,False,False,False,False,False,False,False,False
R_3R4rsyUPIoqkVX5Do,False,True,False,False,False,False,False,False,False,False
R_3R4rsyUPIoqkVX5Di,False,True,False,False,False,False,False,False,False,False
R_3R4rsyUPIoqkVX5Dr,False,True,False,False,False,False,False,False,False,False
R_3R4rsyUPIoqkVX5Bw,False,True,False,False,False,False,False,False,False,False
R_3R4rsyUPIoqkVX5Co,False,True,False,False,False,False,False,False,False,False
R_2t8L5WeiRHyQEmcNA,False,True,False,False,False,False,True,False,False,False
R_vGDyvwcmZD75DSpNA,False,False,False,False,False,False,False,False,False,True
R_110KS0gW3VinSvENA,False,True,False,False,False,False,False,False,False,False
R_10pGAwMkYHzZbaqCu,False,True,False,False,False,False,False,False,False,False
R_10pGAwMkYHzZbaqDp,False,True,False,False,False,False,False,False,False,False
R_10pGAwMkYHzZbaqBf,False,True,False,False,False,False,False,False,False,False
R_3O6XnhfpYwivdE6Do,False,True,False,False,False,False,False,False,False,False
R_3O6XnhfpYwivdE6Di,False,True,False,False,False,False,False,False,False,False
R_3O6XnhfpYwivdE6Dr,False,True,False,False,False,False,False,False,False,False
R_3O6XnhfpYwivdE6Bw,False,True,False,False,False,False,False,False,False,False
R_3O6XnhfpYwivdE6Co,False,True,False,False,False,False,False,False,False,False
R_SIQoRx2vd7lzA3fDo,False,True,False,False,False,False,False,False,False,False
R_SIQoRx2vd7lzA3fDi,False,True,False,False,False,False,False,False,False,False
R_SIQoRx2vd7lzA3fDr,False,True,False,False,False,False,False,False,False,False
R_SIQoRx2vd7lzA3fBw,False,True,False,False,False,False,False,False,False,False
R_SIQoRx2vd7lzA3fCo,False,True,False,False,False,False,False,False,False,False
R_1CD6NDGXjmyuoolBd,False,True,False,False,False,False,False,False,False,False
R_21mkWCy8kWsbHrzCm,False,True,False,False,False,False,False,False,False,False
R_2ROOg4QTgOJO2LjCu,False,False,False,False,False,False,False,False,False,True
R_2ROOg4QTgOJO2LjDp,False,False,False,False,False,False,False,False,False,True
R_vqPVyN1gY1806ZPCu,False,False,False,False,False,False,False,False,False,True
R_vqPVyN1gY1806ZPDp,False,False,False,False,False,False,False,False,False,True
R_1BW9bB3Ty3KVHYhCu,False,False,False,False,False,False,False,False,False,True
R_1BW9bB3Ty3KVHYhDp,False,False,False,False,False,False,False,False,False,True
R_3CEqNpilxizTulBNA,False,False,True,False,False,False,False,False,False,False
R_2wofRdKEb3Wbqr8NA,False,False,False,False,True,False,False,False,False,False
R_2YRge323DACFPIBAm,False,False,True,False,False,False,False,False,False,False
R_27lgRuFYtugpCkMBv,False,False,True,False,False,False,False,False,False,False
R_3GdZYX18ZtnHACTNA,False,False,False,False,True,False,True,False,False,False
R_uqDdeCXq38gjQLnCj,False,False,True,False,True,False,False,False,False,False
R_3qDPrxyT7RvuWv4NA,False,False,False,False,True,False,True,False,False,False
R_21gDOe7EOclacAdNA,False,False,False,False,True,False,True,False,False,False
R_2BgHGiph80Paf6aNA,False,False,False,False,True,False,False,False,False,False
R_pt9ef9WSmGqTMHvNA,False,True,False,False,False,False,False,False,False,True
R_3gUcsQl0EDNwHZ9Ay,False,True,False,False,False,False,False,False,False,True
R_1GDm1FtDh7wBUmyCt,False,True,False,False,False,False,False,False,False,False
R_1GDm1FtDh7wBUmyCu,False,True,False,False,False,False,False,False,False,False
R_1GDm1FtDh7wBUmyDp,False,True,False,False,False,False,False,False,False,False
R_1GDm1FtDh7wBUmyBf,False,True,False,False,False,False,False,False,False,False
R_3pm7lTXQSpWMeDSDq,False,True,False,False,False,False,False,False,False,False
R_r3HjwQGNxfwDDWxEj,False,True,False,False,False,False,False,False,False,False
R_2QLeRsgsjEkBJQbNA,False,True,False,False,False,False,False,False,False,True
R_eXMcK657UI9PZzbNA,False,True,False,False,False,False,False,False,False,True
R_3FQk5cFpBLAcBGCNA,False,True,False,False,False,False,False,False,False,False
